ID_HDC_G0,Region,Region_L2_pred,Country,City,TotalBlocks,ValidBlocks,PctValid,TotalPop,DeprivedPop,PctDeprived
1096.0,Latin America and the Caribbean,South America,argentina,Campana,55,55,100.0,62126.340727186005,3344.30982668,5.383078719163247
1097.0,Latin America and the Caribbean,South America,argentina,Luján,76,76,100.0,64487.974781737,7968.0345678369995,12.35584555850178
1101.0,Latin America and the Caribbean,South America,argentina,Pilar,91,91,100.0,103005.438905953,20695.983037292997,20.09212645187507
1102.0,Latin America and the Caribbean,South America,argentina,General Rodríguez,44,44,100.0,39809.193460545,8677.490370968,21.797704541711663
1103.0,Latin America and the Caribbean,South America,argentina,Belén de Escobar,69,69,100.0,72258.67520871901,4070.125624678,5.632715536122759
1105.0,Latin America and the Caribbean,South America,argentina,Buenos Aires,15376,15376,100.0,13734029.29001883,984528.852180596,7.168536133064022
1107.0,Latin America and the Caribbean,South America,argentina,Posadas,415,415,100.0,377392.94657256396,58622.886414698005,15.533646547213934
1109.0,Latin America and the Caribbean,South America,argentina,Tristán Suárez,92,92,100.0,73767.89822975402,49293.551060264,66.822496293356
1116.0,Latin America and the Caribbean,South America,argentina,Río Gallegos,162,162,100.0,134824.973186975,12547.241363838999,9.30631845662488
1117.0,Latin America and the Caribbean,South America,argentina,La Plata,786,786,100.0,749678.544996018,57049.68781116901,7.609886689697386
1119.0,Latin America and the Caribbean,South America,argentina,Tandil,132,132,100.0,106805.41503068598,4111.766887194,3.849773802210927
1120.0,Latin America and the Caribbean,South America,argentina,Oberá,90,90,100.0,78621.219770856,7535.128512351,9.584090064123105
1123.0,Latin America and the Caribbean,South America,argentina,Eldorado,70,70,100.0,63367.59956420601,0.0,0.0
1130.0,Latin America and the Caribbean,South America,argentina,Necochea,90,90,100.0,75821.60292884901,1775.496667049,2.341676512319485
1141.0,Latin America and the Caribbean,South America,argentina,Mar del Plata,772,772,100.0,635167.242395018,6789.065355008001,1.0688626399259111
962.0,Latin America and the Caribbean,South America,argentina,San Juan,461,461,100.0,445470.62181596196,0.0,0.0
966.0,Latin America and the Caribbean,South America,argentina,Mendoza,1030,1030,100.0,1027446.128946508,26278.450812506002,2.5576475566121033
967.0,Latin America and the Caribbean,South America,argentina,San Salvador de Jujuy,205,205,100.0,199397.18830587802,7469.8361229209995,3.746209355501126
969.0,Latin America and the Caribbean,South America,argentina,Salta,578,578,100.0,525431.117730786,37541.480627203,7.14489099719405
974.0,Latin America and the Caribbean,South America,argentina,La Rioja,221,221,100.0,207839.44880498498,1689.95356998,0.813105298198552
975.0,Latin America and the Caribbean,South America,argentina,San Martín,92,92,100.0,81636.27593964101,0.0,0.0
977.0,Latin America and the Caribbean,South America,argentina,Libertador Gral. San Martín,54,54,100.0,48926.94657100899,1674.34898048,3.4221407584672634
979.0,Latin America and the Caribbean,South America,argentina,San Pedro,57,57,100.0,51931.771172429995,1133.503021468,2.182677378178398
980.0,Latin America and the Caribbean,South America,argentina,San Ramón de la Nueva Orán,103,103,100.0,90448.42341703901,10572.511212415002,11.688994471100214
986.0,Latin America and the Caribbean,South America,argentina,Concepción,62,62,100.0,56730.34778774201,0.0,0.0
991.0,Latin America and the Caribbean,South America,argentina,San Miguel de Tucumán,1047,1047,100.0,976608.357180053,91245.799719379,9.343131158825054
994.0,Latin America and the Caribbean,South America,argentina,Yacuiba,115,115,100.0,107317.967346367,2892.5879747,2.6953436094854637
995.0,Latin America and the Caribbean,South America,argentina,Tartagal,51,51,100.0,47839.248766669996,1106.71827735,2.3134106531393943
996.0,Latin America and the Caribbean,South America,argentina,San Fernando del Valle de Catamarca,202,202,100.0,177693.60515196197,832.963096364,0.46876368772621696
10012.0,Asia,South-Central Asia,bangladesh,Beanibazar,35,35,100.0,146623.299798009,0.0,0.0
10013.0,Asia,South-Central Asia,bangladesh,Feni,85,85,100.0,434456.11780217005,34567.907199779,7.956593493182096
10035.0,Asia,South-Central Asia,bangladesh,Chattogram,2273,2273,100.0,5720349.9873252455,1433988.869995458,25.068201651521164
10042.0,Asia,South-Central Asia,bangladesh,Khagrachhari,4,4,100.0,72366.69830731,0.0,0.0
10046.0,Asia,South-Central Asia,bangladesh,Raujan,8,8,100.0,111721.54577045,0.0,0.0
10069.0,Asia,South-Central Asia,bangladesh,Chakaria,30,30,100.0,154991.79192709798,14944.5601745,9.642162329169878
10072.0,Asia,South-Central Asia,bangladesh,রামু Ramu,100,100,100.0,402275.819360042,67002.15879272901,16.655775855312154
9523.0,Asia,South-Central Asia,bangladesh,Thakurgaon,69,69,100.0,259226.796670848,41882.36153148,16.156648181962424
9577.0,Asia,South-Central Asia,bangladesh,Bholarhat,12,12,100.0,76357.26007674,0.0,0.0
9583.0,Asia,South-Central Asia,bangladesh,Burimari,20,20,100.0,60694.03345039401,0.0,0.0
9584.0,Asia,South-Central Asia,bangladesh,N/A,33,33,100.0,62440.951629862,0.0,0.0
9590.0,Asia,South-Central Asia,bangladesh,Chapainawabganj,106,106,100.0,582422.194105692,22931.715289993997,3.9373010716402383
9593.0,Asia,South-Central Asia,bangladesh,Dinajpur,266,266,100.0,408192.823120901,68609.340445694,16.808071225047698
9604.0,Asia,South-Central Asia,bangladesh,Nilphamari,46,46,100.0,150729.82875132302,52497.96428560001,34.82918060778279
9608.0,Asia,South-Central Asia,bangladesh,Saidpur,113,113,100.0,259136.67565488,51590.169917597996,19.908478715805607
9614.0,Asia,South-Central Asia,bangladesh,Godagari,14,14,100.0,85886.38225588099,0.0,0.0
9639.0,Asia,South-Central Asia,bangladesh,Bodorganj,17,17,100.0,56375.942791221,2365.13674722,4.195294358054274
9650.0,Asia,South-Central Asia,bangladesh,Rajshahi,552,552,100.0,888386.443859221,42011.706855149,4.728990085963809
9678.0,Asia,South-Central Asia,bangladesh,Joypurhat,26,26,100.0,124339.294732163,0.0,0.0
9682.0,Asia,South-Central Asia,bangladesh,Naogaon,46,46,100.0,443625.66455299396,24401.603347849,5.500494064615612
9689.0,Asia,South-Central Asia,bangladesh,Baneshwar,19,19,100.0,76101.608087384,0.0,0.0
9706.0,Asia,South-Central Asia,bangladesh,Meherpur,83,83,100.0,104294.466123815,600.424133165,0.5757008549736435
9717.0,Asia,South-Central Asia,bangladesh,নাটোর,40,40,100.0,234237.358791455,22878.485220972,9.767223016436526
9722.0,Asia,South-Central Asia,bangladesh,Ulipur,75,75,100.0,183555.27451820302,0.0,0.0
9726.0,Asia,South-Central Asia,bangladesh,Bogura,376,376,100.0,1271776.432157376,101889.66745651099,8.011602108687498
9732.0,Asia,South-Central Asia,bangladesh,Gaibandha,21,21,100.0,249219.258429631,33090.459815742,13.277649578226855
9741.0,Asia,South-Central Asia,bangladesh,Chuadanga,28,28,100.0,130640.561036895,25092.291582930997,19.207121726800093
9745.0,Asia,South-Central Asia,bangladesh,Ishurdi,33,33,100.0,118222.05391376001,0.0,0.0
9749.0,Asia,South-Central Asia,bangladesh,Alamdanga,18,18,100.0,96517.924599109,5880.25937338,6.092401383270403
9755.0,Asia,South-Central Asia,bangladesh,Barkhada,163,163,100.0,471493.036005598,59176.941806703995,12.550968368067558
9759.0,Asia,South-Central Asia,bangladesh,Bogra,29,29,100.0,218433.58667434403,1827.86529444,0.8368059703039663
9769.0,Asia,South-Central Asia,bangladesh,Pabna,105,105,100.0,504752.7290978161,65354.597702186,12.947844347270665
9770.0,Asia,South-Central Asia,bangladesh,Alampur,19,19,100.0,53648.315663971,0.0,0.0
9780.0,Asia,South-Central Asia,bangladesh,Sirajganj,262,262,100.0,1864003.275392458,217306.967068493,11.658078606258881
9781.0,Asia,South-Central Asia,bangladesh,Kotchadpur,15,15,100.0,46113.605361235,0.0,0.0
9784.0,Asia,South-Central Asia,bangladesh,Benapole,45,45,100.0,71945.048472002,0.0,0.0
9802.0,Asia,South-Central Asia,bangladesh,Jhenaidah,68,68,100.0,210933.45507099497,17404.388375118,8.25112752704881
9808.0,Asia,South-Central Asia,bangladesh,কালীগঞ্জ,23,23,100.0,72106.069095661,6471.74544732,8.975313074873247
9817.0,Asia,South-Central Asia,bangladesh,Jamalpur,102,102,100.0,736950.8495091059,221677.222551127,30.080326618632647
9820.0,Asia,South-Central Asia,bangladesh,Jessore,317,317,100.0,550940.2879813199,100072.425148346,18.163933067051186
9832.0,Asia,South-Central Asia,bangladesh,Magura,19,19,100.0,173047.10659928498,50468.84356126,29.164800587003015
9845.0,Asia,South-Central Asia,bangladesh,Tangail,98,98,100.0,990822.0182642319,88891.61163563801,8.971501439921822
9852.0,Asia,South-Central Asia,bangladesh,Muktagacha,64,64,100.0,286496.561591881,14263.328869849,4.978534049622328
9863.0,Asia,South-Central Asia,bangladesh,Khulna,603,603,100.0,1111422.934769247,166548.871739814,14.985192992656101
9865.0,Asia,South-Central Asia,bangladesh,Faridpur,71,71,100.0,375554.514884399,26634.498839461998,7.092045970386077
9866.0,Asia,South-Central Asia,bangladesh,Mymensingh,405,405,100.0,731212.9984854469,315510.762437269,43.14895428428964
9868.0,Asia,South-Central Asia,bangladesh,Manikgonj,49,49,100.0,280654.745509251,0.0,0.0
9871.0,Asia,South-Central Asia,bangladesh,Trishal,36,36,100.0,190877.16780102902,13387.174658462001,7.0135023547797175
9872.0,Asia,South-Central Asia,bangladesh,Dhaka,10121,10121,100.0,30900264.22872728,9376843.464627342,30.345512242933836
9874.0,Asia,South-Central Asia,bangladesh,Jaigir,11,11,100.0,72932.35835749199,0.0,0.0
9878.0,Asia,South-Central Asia,bangladesh,Rampur,8,8,100.0,40586.917344241,0.0,0.0
9880.0,Asia,South-Central Asia,bangladesh,Bhaluka,35,35,100.0,118572.406546644,2834.42261318,2.3904571862299138
9885.0,Asia,South-Central Asia,bangladesh,Gafargaon,51,51,100.0,223838.716991327,13825.34304746,6.1764752913570735
9886.0,Asia,South-Central Asia,bangladesh,Gopalganj,19,19,100.0,176939.909866481,5017.51735792,2.8357182739079176
9891.0,Asia,South-Central Asia,bangladesh,Bagerhat,90,90,100.0,142865.368864099,2557.676715745,1.7902706135718556
9893.0,Asia,South-Central Asia,bangladesh,Netrokona,130,130,100.0,229257.789897018,75287.321166418,32.839591274188265
9902.0,Asia,South-Central Asia,bangladesh,Madaripur,40,40,100.0,232549.196392117,27102.7727189,11.654640454314952
9905.0,Asia,South-Central Asia,bangladesh,Kishoreganj,128,128,100.0,821332.226366923,109487.424896355,13.33046742615484
9911.0,Asia,South-Central Asia,bangladesh,Tarail,22,22,100.0,86579.22614407098,2806.18850527,3.2411799345496575
9916.0,Asia,South-Central Asia,bangladesh,Shariatpur,21,21,100.0,116012.91294844,0.0,0.0
9922.0,Asia,South-Central Asia,bangladesh,N/A,40,40,100.0,47984.482976219995,570.458098745,1.1888386898483534
9924.0,Asia,South-Central Asia,bangladesh,Brahmanbaria,407,407,100.0,2059668.501029281,179965.20827733702,8.737581226658696
9930.0,Asia,South-Central Asia,bangladesh,Gazaria,39,39,100.0,56592.473610391,1923.5840610599998,3.399010395450904
9932.0,Asia,South-Central Asia,bangladesh,N/A,3,3,100.0,128807.13793301,0.0,0.0
9933.0,Asia,South-Central Asia,bangladesh,Homna,61,61,100.0,544791.368932914,1680.09587817,0.3083925285859087
9935.0,Asia,South-Central Asia,bangladesh,Barisal,241,241,100.0,443259.58881971,81546.025627477,18.39690052608084
9938.0,Asia,South-Central Asia,bangladesh,Comilla,1951,1951,100.0,6140056.085092329,324009.41041888896,5.27697802639887
9941.0,Asia,South-Central Asia,bangladesh,Sunamganj District,33,33,100.0,244196.46967490102,63808.002837609994,26.12978104169878
9943.0,Asia,South-Central Asia,bangladesh,N/A,48,48,100.0,109656.41613181101,0.0,0.0
9946.0,Asia,South-Central Asia,bangladesh,Nabinagar,52,52,100.0,158318.50222467503,647.936773294,0.40926156083417936
9949.0,Asia,South-Central Asia,bangladesh,Shibpur,25,25,100.0,67984.282179698,0.0,0.0
9957.0,Asia,South-Central Asia,bangladesh,Shahbazpur Town,19,19,100.0,58833.363899749995,0.0,0.0
9958.0,Asia,South-Central Asia,bangladesh,Lakshmipur,57,57,100.0,946334.985345757,0.0,0.0
9961.0,Asia,South-Central Asia,bangladesh,Bhola,40,40,100.0,230861.877776234,18651.132235049998,8.078913857370535
9969.0,Asia,South-Central Asia,bangladesh,Habiganj,83,83,100.0,222606.550866281,31361.611655145996,14.088359723961947
9982.0,Asia,South-Central Asia,bangladesh,Sylhet,565,565,100.0,1413280.962805013,249838.84367343102,17.67793172403333
9991.0,Asia,South-Central Asia,bangladesh,Moulvibazar,68,68,100.0,339563.6610087609,18607.43129954,5.479806421058677
9997.0,Asia,South-Central Asia,bangladesh,Sreemangal,55,55,100.0,261619.46499807,29289.81023738,11.195577606427745
358.0,Latin America and the Caribbean,Central America,belize,Belize City,61,61,100.0,73861.04662429,34496.475332636,46.704557962886305
2041.0,Africa,Western Africa,benin,Natitingou,50,50,100.0,57510.440614855004,10782.752970686,18.74920945728384
2052.0,Africa,Western Africa,benin,Djougou,134,134,100.0,129815.570860275,33747.220045496,25.996280586262877
2056.0,Africa,Western Africa,benin,Lokossa,84,84,100.0,88004.490071986,13799.714689332002,15.680693880555523
2063.0,Africa,Western Africa,benin,Savalou,47,47,100.0,57977.974386033,8572.779148415999,14.78626881880371
2064.0,Africa,Western Africa,benin,Bohicon,274,274,100.0,258299.21316331398,25909.354492132,10.030752387832626
2070.0,Africa,Western Africa,benin,Whydah,136,136,100.0,131640.572710733,40990.40288451699,31.13812257151851
2073.0,Africa,Western Africa,benin,Tindji,64,64,100.0,61452.027565834,8015.132621083,13.042909955243267
2074.0,Africa,Western Africa,benin,Allada,54,54,100.0,54249.95177623499,15669.848145526,28.884538386613666
2077.0,Africa,Western Africa,benin,Dassa-Zoumé,42,42,100.0,51312.28523347701,3122.06288409,6.084435471708661
2078.0,Africa,Western Africa,benin,Cotonou,2055,2055,100.0,2217952.1882473826,736806.316550452,33.220117207876946
2090.0,Africa,Western Africa,benin,Banikoara,46,46,100.0,47089.721577716,6199.487326238001,13.165266471169259
2091.0,Africa,Western Africa,benin,Ouèssè,61,61,100.0,57613.010397633996,23773.89682799,41.2648057511786
2100.0,Africa,Western Africa,benin,Parakou,375,375,100.0,349648.77594998,75812.306464755,21.682417236776068
2101.0,Africa,Western Africa,benin,Porto-Novo,722,722,100.0,679439.814441659,238155.839266823,35.05179328687583
2102.0,Africa,Western Africa,benin,Kétou,100,100,100.0,90464.46979029801,11219.990518625,12.402648846153193
2107.0,Africa,Western Africa,benin,Pobè,97,97,100.0,102303.88877953301,41947.775827516,41.00310978198915
2121.0,Africa,Western Africa,benin,Kandi,100,100,100.0,89293.66108112302,34077.24988441899,38.163123195788685
2134.0,Africa,Western Africa,benin,Nikki,53,53,100.0,54746.003160985005,16218.520107303,29.625030451284534
2150.0,Africa,Western Africa,benin,Malanville,118,118,100.0,94471.687103113,50900.739879481,53.879359457108436
810.0,Latin America and the Caribbean,South America,bolivia,Cobija,96,96,100.0,96116.78452183999,16369.478755703001,17.03082228264042
849.0,Latin America and the Caribbean,South America,bolivia,El Alto [La Paz],1922,1922,100.0,1986589.910099077,376724.424198101,18.963371468010358
883.0,Latin America and the Caribbean,South America,bolivia,Riberalta,90,90,100.0,76790.68525425601,0.0,0.0
888.0,Latin America and the Caribbean,South America,bolivia,Oruro,317,317,100.0,299952.77299470897,55689.283961371,18.56601737846022
897.0,Latin America and the Caribbean,South America,bolivia,Cochabamba,1274,1274,100.0,1206558.98108127,164229.521932231,13.61139608650172
921.0,Latin America and the Caribbean,South America,bolivia,Trinidad,117,117,100.0,116796.02023034498,10591.333739310001,9.068231707229222
927.0,Latin America and the Caribbean,South America,bolivia,Potosí,231,231,100.0,226840.277437028,58104.64015847,25.614780944094086
940.0,Latin America and the Caribbean,South America,bolivia,Sucre,212,212,100.0,205245.583103705,49701.292109779,24.215523354120755
955.0,Latin America and the Caribbean,South America,bolivia,Villazón,62,62,100.0,57317.157650397,415.0227626,0.7240811994401565
965.0,Latin America and the Caribbean,South America,bolivia,Tarija,204,204,100.0,198228.23904820398,27280.520777194997,13.762176826159001
973.0,Latin America and the Caribbean,South America,bolivia,Montero,119,119,100.0,95255.14983450198,2114.0646005460003,2.219370400675464
976.0,Latin America and the Caribbean,South America,bolivia,Santa Cruz de la Sierra,2254,2254,100.0,1971734.290250827,177577.415433981,9.006153431119317
3495.0,Africa,Southern Africa,botswana,Maun,35,35,100.0,30497.502422430996,3116.55410197,10.219046985558286
3558.0,Africa,Southern Africa,botswana,Kanye,56,56,100.0,51951.190729047,11312.153900398001,21.774580604700443
3574.0,Africa,Southern Africa,botswana,Lobatse,55,55,100.0,84975.40255441,11564.286564603,13.6089812074716
3584.0,Africa,Southern Africa,botswana,Mmopane,106,106,100.0,107702.143781495,13483.621051115,12.519361804413503
3587.0,Africa,Southern Africa,botswana,Gaborone,158,158,100.0,159575.71790490698,11680.110615201002,7.319478657875325
3659.0,Africa,Southern Africa,botswana,Palapye,23,23,100.0,22947.112248995,0.0,0.0
3706.0,Africa,Southern Africa,botswana,Francistown,74,74,100.0,91804.932750774,7557.9567188539995,8.23262595199742
1001.0,Latin America and the Caribbean,South America,brazil,Manacapuru,59,59,100.0,72402.30726923399,7854.386496616001,10.848254417374866
1006.0,Latin America and the Caribbean,South America,brazil,Manaus,2028,2028,100.0,2364010.143879774,841339.296366464,35.589496032604664
1019.0,Latin America and the Caribbean,South America,brazil,Vilhena,92,92,100.0,74502.30792897899,0.0,0.0
