Region,Country,City,Population,SizeClass
Latin America and the Caribbean,ecuador,Ambato,192698.35697469802,Small
Latin America and the Caribbean,ecuador,Babahoyo,92428.78524678301,Small
Latin America and the Caribbean,ecuador,Cantón Santo Domingo de los Tsachilas,317572.038159622,Small
Latin America and the Caribbean,ecuador,Chone,65291.69165962299,Small
Latin America and the Caribbean,ecuador,City of Loja,165308.652954828,Small
Latin America and the Caribbean,ecuador,Cuenca,477179.64315975003,Small
Latin America and the Caribbean,ecuador,Daule,81156.24519753199,Small
Latin America and the Caribbean,ecuador,El Carmen,73941.04927286801,Small
Latin America and the Caribbean,ecuador,Esmeraldas,135078.97643301298,Small
Latin America and the Caribbean,ecuador,Guayaquil,3222958.767559245,Large
Latin America and the Caribbean,ecuador,Ibarra,110279.178091894,Small
Latin America and the Caribbean,ecuador,Latacunga,70246.438880188,Small
Latin America and the Caribbean,ecuador,Machala,249359.05629707198,Small
Latin America and the Caribbean,ecuador,Manta,276933.02958328405,Small
Latin America and the Caribbean,ecuador,Milagro,155945.489714018,Small
Latin America and the Caribbean,ecuador,Nueva Loja,67047.72497962501,Small
Latin America and the Caribbean,ecuador,Otavalo,54258.886620048004,Small
Latin America and the Caribbean,ecuador,Pasaje,49542.84490607101,Small
Latin America and the Caribbean,ecuador,Portoviejo,201271.893966134,Small
Latin America and the Caribbean,ecuador,Quevedo,171889.13476372097,Small
Latin America and the Caribbean,ecuador,Quito,2519469.6751322504,Large
Latin America and the Caribbean,ecuador,Riobamba,158627.38830939,Small
Latin America and the Caribbean,ecuador,San Jacinto de Buena Fe,46476.574788371996,Small
Latin America and the Caribbean,ecuador,Santa Elena,249950.45243407498,Small
Latin America and the Caribbean,ecuador,Tulcán,54179.017334116,Small
Latin America and the Caribbean,ecuador,Tumbaco,66838.194203377,Small
Latin America and the Caribbean,ecuador,Vinces,51505.271865177994,Small
Latin America and the Caribbean,ecuador,Zarumilla,101808.91828941599,Small
Latin America and the Caribbean,el_salvador,Ahuachapan,83851.126333843,Small
Latin America and the Caribbean,el_salvador,Chalchuapa,65024.155279814,Small
Latin America and the Caribbean,el_salvador,Lourdes,193330.201683213,Small
Latin America and the Caribbean,el_salvador,San Juan Nonualco [Zacatecoluca],61045.965322201,Small
Latin America and the Caribbean,el_salvador,San Miguel,169521.709048182,Small
Latin America and the Caribbean,el_salvador,San Salvador,1699260.262380633,Large
Latin America and the Caribbean,el_salvador,Santa Ana,199564.36927818,Small
Latin America and the Caribbean,el_salvador,Sonsonate,183229.30717215,Small
Latin America and the Caribbean,el_salvador,Usulután,65262.324715389004,Small
Africa,equatorial_guinea,Bata,565440.77497037,Medium
Africa,equatorial_guinea,Malabo,616569.194813129,Medium
Africa,eritrea,Asmara,253661.679412561,Small
Oceania,fiji,Suva,232937.86514215902,Small
Africa,gabon,Libreville,683325.209131312,Medium
Africa,gabon,Port-Gentil,62079.170263210995,Small
Africa,ethiopia,Adama,569976.631454536,Medium
Africa,ethiopia,Addis Ababa,7054287.372528575,Very large
Africa,ethiopia,Agaro,94608.545079,Small
Africa,ethiopia,Alaba Kulito,166469.083409291,Small
Africa,ethiopia,Ambo,138466.53790907603,Small
Africa,ethiopia,Arba Minch,146946.00130877903,Small
Africa,ethiopia,Arsi Negelle,224237.875900586,Small
Africa,ethiopia,Asella,185234.624351106,Small
Africa,ethiopia,Asosa,103211.11646688201,Small
Africa,ethiopia,Bahir Dar,465528.559316146,Small
Africa,ethiopia,Bako,82459.33532148799,Small
Africa,ethiopia,Bedele,60113.708064033,Small
Africa,ethiopia,Bishoftu,315371.04810610996,Small
Africa,ethiopia,Butajira,62095.692478335994,Small
Africa,ethiopia,Debre Birhan,134924.459261802,Small
Africa,ethiopia,Dessie,299545.702737412,Small
Africa,ethiopia,Dilla,175393.442625404,Small
Africa,ethiopia,Dire Dawa,469055.783898872,Small
Africa,ethiopia,Dolo,51902.924445658995,Small
Africa,ethiopia,Dukem,51713.678629655,Small
Africa,ethiopia,Ginir,58078.464974188,Small
Africa,ethiopia,Gonder,297681.964318272,Small
Africa,ethiopia,Harar,208651.91489035002,Small
Africa,ethiopia,Hawassa,394430.261164263,Small
Africa,ethiopia,Holeta,49990.874213455005,Small
Africa,ethiopia,Hossana,130577.11148239001,Small
Africa,ethiopia,Jijiga,354846.87998577603,Small
Africa,ethiopia,Jimma,275068.25483319606,Small
Africa,ethiopia,Kebri Dehar,166698.86210707,Small
Africa,ethiopia,Kombolcha,257353.408051383,Small
Africa,ethiopia,Mek'elē,290629.789219672,Small
Africa,ethiopia,Meki,117041.60554003401,Small
Africa,ethiopia,Metu,67821.49513636401,Small
Africa,ethiopia,Mojo,96817.32577493001,Small
Africa,ethiopia,Moyale,67965.432715334,Small
Africa,ethiopia,Nekemte,183275.920584895,Small
Africa,ethiopia,Robe,137763.950296481,Small
Africa,ethiopia,Shashamane,343689.25563784596,Small
Africa,ethiopia,Sodo,105872.42674910501,Small
Africa,ethiopia,Sululta,90975.42111506099,Small
Africa,ethiopia,Tepi,134345.874757301,Small
Africa,ethiopia,Waliso,75298.665106878,Small
Africa,ethiopia,Weldiya,129121.161560181,Small
Africa,ethiopia,Welkite,53286.300494867006,Small
Africa,ethiopia,Ziway,60223.12158592001,Small
Africa,gambia,Brikama,186299.00941186098,Small
Africa,gambia,Farafenni,41189.613813412,Small
Africa,gambia,Serrekunda,1123731.726252779,Large
Africa,gambia,Yundum,95436.138783059,Small
Africa,egypt,6th of October,144972.399437163,Small
Africa,egypt,9th,66384.828491064,Small
Africa,egypt,Abu Huminus,131192.46307324598,Small
Africa,egypt,Abu Kabir‎,213924.69373776502,Small
Africa,egypt,Abu Manna Gharb,54560.59860150501,Small
Africa,egypt,Abu Qurqas,187929.83882001397,Small
Africa,egypt,Abu Sir Bana,109609.90810174498,Small
Africa,egypt,Abu Tig,98431.21102896701,Small
Africa,egypt,Abyūhā,52481.521884023,Small
Africa,egypt,Aga,75409.059507488,Small
Africa,egypt,Aghour Al-Kubra,142600.04260144298,Small
Africa,egypt,Al Arish,105356.52172134601,Small
Africa,egypt,Al Ayyat,141865.056750333,Small
Africa,egypt,Al Balakus,88136.48031273799,Small
Africa,egypt,Al Bustan,340993.779211195,Small
Africa,egypt,Al Daraksa,78492.00537068697,Small
Africa,egypt,Al Gharabwa,44772.199200828996,Small
Africa,egypt,Al Halawat,129842.679547031,Small
Africa,egypt,Al Ikhsas,67834.87965900499,Small
Africa,egypt,Al Inab al Saghirah,78805.070915743,Small
Africa,egypt,Al Ismailiya,615324.2306849649,Medium
Africa,egypt,Al Kafr al Bahri,68180.40178708901,Small
Africa,egypt,Al Manshiyah al Qibliyah,207208.51905646297,Small
Africa,egypt,Al Nazla,37879.994425975994,Small
Africa,egypt,Al Saaida,206220.60521259301,Small
Africa,egypt,Al Saff,84553.94036849,Small
Africa,egypt,Al Sahil Bahari,151342.638785264,Small
Africa,egypt,Al Salamiyah al Hait,47040.932182322,Small
Africa,egypt,Al Zayyatin al Qibliyah,69566.633565334,Small
Africa,egypt,Al-Gharaq,88749.522828773,Small
Africa,egypt,Al-Manzala,351310.434812974,Small
Africa,egypt,Al-Minya,619061.255503212,Medium
Africa,egypt,Al-Qobabat,128125.35243641702,Small
Africa,egypt,Al-Santa,162167.900050552,Small
Africa,egypt,Al-Wasitah,213612.12688194297,Small
Africa,egypt,Al-Zaqaziq‎,1231506.973045142,Large
Africa,egypt,Alexandria,7338280.674776271,Very large
Africa,egypt,An Nazlah,776140.9442067719,Medium
Africa,egypt,Armant Al-Waburat,266018.84746353305,Small
Africa,egypt,Ashmoun,243929.577162874,Small
Africa,egypt,Aswan,410589.3841864,Small
Africa,egypt,Asyut,981762.790721123,Medium
Africa,egypt,Atmeeda,59073.510251173,Small
Africa,egypt,Atsa,85740.09813819098,Small
Africa,egypt,Aulad Ileiu,49126.447986600004,Small
Africa,egypt,Awlad Sarhan,116516.78385714101,Small
Africa,egypt,Aţ Ţawābīyah,150999.107210518,Small
Africa,egypt,Balyana,374405.31974003196,Small
Africa,egypt,Banha,781009.1235733889,Medium
Africa,egypt,Beni Adi,67384.449707308,Small
Africa,egypt,Beni Mazar,216952.48168803498,Small
Africa,egypt,Beni Suef,580557.8772044,Medium
Africa,egypt,Biba,101817.287662165,Small
Africa,egypt,Bilbeis,337823.447520629,Small
Africa,egypt,Bilqas,95245.01806966,Small
Africa,egypt,Birma,55041.393423845,Small
Africa,egypt,Bush,103713.044189572,Small
Africa,egypt,Cairo,25020340.78434203,Megacity
Africa,egypt,Dairut,620468.518775514,Medium
Africa,egypt,Damanhur,556281.201208875,Medium
Africa,egypt,Damietta,697695.1955528001,Medium
Africa,egypt,Damshir,86676.08752608599,Small
Africa,egypt,Daquf,46758.25984368,Small
Africa,egypt,Dayr Abu Maqrufah,36940.352555519,Small
Africa,egypt,Delingat,93677.752685178,Small
Africa,egypt,Desouk,337746.037665029,Small
Africa,egypt,Dirin,162040.531692408,Small
Africa,egypt,Dishna,60477.636880387996,Small
Africa,egypt,Diyarb al Suq,155732.479742005,Small
Africa,egypt,Dundet,111736.263329257,Small
Africa,egypt,El Mahalla El Kubra,1089600.1913383051,Large
Africa,egypt,El Senbellawein City,227701.292503287,Small
Africa,egypt,El Showeifat District,46447.50542828699,Small
Africa,egypt,Ezbet Abu Habashi,478394.989784142,Small
Africa,egypt,Ezbet Ahmad al Ballasi,91532.227789679,Small
Africa,egypt,Ezbet al Sibil Qiblli,99491.080632289,Small
Africa,egypt,Faiyum,1675639.300938193,Large
Africa,egypt,Faris,113681.467239968,Small
Africa,egypt,Fashn,144526.742897399,Small
Africa,egypt,Fazarah bil Qaryah,140016.095728362,Small
Africa,egypt,Fuwah,233640.35248461203,Small
Africa,egypt,Garawan,181056.07042069497,Small
Africa,egypt,Geziret Nikla,90471.163976353,Small
Africa,egypt,Ghayyadah al Gharbiyah,117089.63339953199,Small
Africa,egypt,Gimmeizet Bilgai,31707.098593732,Small
Africa,egypt,Girga,944563.813495686,Medium
Africa,egypt,Hawsh Isa,84274.473941556,Small
Africa,egypt,Hour,93335.16291097002,Small
Africa,egypt,Hurghada,95128.51807756601,Small
Africa,egypt,Idku,147907.57984444196,Small
Africa,egypt,Ihnasya al Madinah,96788.82066545599,Small
Africa,egypt,Isna,96661.934924065,Small
Africa,egypt,Itay el-Barud,156745.04982476804,Small
Africa,egypt,Izbat Abu Sir,60310.298701449006,Small
Africa,egypt,Izbat Bahnasi,84116.679318396,Small
Africa,egypt,Izbat al Hawwashah,67198.107257583,Small
Africa,egypt,Kafr Al-Sheikh,378628.51289204205,Small
Africa,egypt,Kafr Al-Zaiyat,281904.32390107005,Small
Africa,egypt,Kafr Awn,75618.089426595,Small
Africa,egypt,Kafr Dinshawai,81137.01459537899,Small
Africa,egypt,Kafr Haggag,323976.63617386,Small
Africa,egypt,Kafr Ismail,118372.738666534,Small
Africa,egypt,Kafr Sarawa,91328.837657233,Small
Africa,egypt,Kafr al Arab,113543.089164624,Small
Africa,egypt,Kafr al Bashbishah,68698.795843775,Small
Africa,egypt,Kafr al Dabbusi,215063.86739821802,Small
Africa,egypt,Kafr al Dayr,112620.74779356901,Small
Africa,egypt,Kafr al Hajj Daud,92278.69706744999,Small
Africa,egypt,Kafr al Hajj Shirbini,83191.645950019,Small
Africa,egypt,Kafr al Hawi,104875.695406612,Small
Africa,egypt,Kafr al Rabaya,61872.953357041006,Small
Africa,egypt,Kafr al Sharaqwah,132149.65215857097,Small
Africa,egypt,Kafr al Shurafa al Qibli,88228.81376279099,Small
Africa,egypt,Kahk al Qibliya,71694.47432318,Small
Africa,egypt,Kardida,93168.33876969901,Small
Africa,egypt,Kawm Abu Shil,170658.92178975503,Small
Africa,egypt,Luxor,3002118.536562468,Large
Africa,egypt,Maghagheh,217638.99654439,Small
Africa,egypt,Mahdiyah,49212.749925227,Small
Africa,egypt,Mallawi,421390.81601986405,Small
Africa,egypt,Manqaţīn,40991.5754408,Small
Africa,egypt,Mansoura,1446170.82839702,Large
Africa,egypt,Manuf,258729.23933846198,Small
Africa,egypt,Maragha,255653.599101241,Small
Africa,egypt,Markaz Deir Mawas,95753.74924076699,Small
Africa,egypt,Marsa Matruh‎,182045.026325758,Small
Africa,egypt,Mehallet Roh,111113.24518178002,Small
Africa,egypt,Minshat al Maghaliqah,75220.061281692,Small
Africa,egypt,Minya Al-Qamh,226966.25786644098,Small
Africa,egypt,Minyat Sultan,186020.44327984104,Small
Africa,egypt,Mit Ghamr,528815.676487687,Medium
Africa,egypt,Mit Musa,65703.145464897,Small
Africa,egypt,Muhammad al Askari,37158.077688822996,Small
Africa,egypt,Mutubis,67331.191071378,Small
Africa,egypt,Nag Hammadi,262910.650652437,Small
Africa,egypt,Naj Kawm Majanin,82576.916750439,Small
Africa,egypt,Naj al Madamud,1328955.863833339,Large
Africa,egypt,Naj al Shaykh Hasan Abu Sabir,105040.81525384399,Small
Africa,egypt,Nazlat Dahrut,73096.62480815999,Small
Africa,egypt,Nazlet Abu Haseiba,124682.235972133,Small
Africa,egypt,Nazlet Husein Ali,59946.607160868996,Small
Africa,egypt,Nazlet Rimeih,404934.16029295,Small
Africa,egypt,Nazlet al Barsha,61230.86270185101,Small
Africa,egypt,Nazlet al Khalayfa,104841.209760231,Small
Africa,egypt,Nazlet al Mughrebi,95224.19550152401,Small
Africa,egypt,Nazlet al Sibaat,171983.396412174,Small
Africa,egypt,Nida,212488.76162535098,Small
Africa,egypt,Port Said,872473.422564456,Medium
Africa,egypt,Qalandūl,50229.731857243016,Small
Africa,egypt,Qaryat Salah al Din,53173.772240888,Small
Africa,egypt,Qena,153986.053088286,Small
Africa,egypt,Qism Auwal Faqus,389488.297312059,Small
Africa,egypt,Qotur,68141.28042845799,Small
Africa,egypt,Qus,341643.342790429,Small
Africa,egypt,Quwaysina,254941.84513608698,Small
Africa,egypt,Rosetta,153743.20349667702,Small
Africa,egypt,Sadat City,90970.569997261,Small
Africa,egypt,Safur,72126.07890233901,Small
Africa,egypt,Samalut,252828.108859891,Small
Africa,egypt,Sandafa al Far,61851.573874577,Small
Africa,egypt,Shamma,53847.122947949,Small
Africa,egypt,Shibin Al-Kom,478898.549123175,Small
Africa,egypt,Shimm al Basal al Bahari,175037.160651329,Small
Africa,egypt,Shubra Khit,113259.726932812,Small
Africa,egypt,Shubra Millis,44598.660246525,Small
Africa,egypt,Shunufa,66743.026150073,Small
Africa,egypt,Shushah,71177.027501964,Small
Africa,egypt,Sinnuris,154446.464262924,Small
Africa,egypt,Sohag,1092822.003016737,Large
Africa,egypt,Suez,539404.864881207,Medium
Africa,egypt,Sunbat,163556.725642136,Small
Africa,egypt,Tahma,248128.458142509,Small
Africa,egypt,Tala,236042.211679625,Small
Africa,egypt,Tall al Zahirah,52039.562416108005,Small
Africa,egypt,Tanta,978607.707527584,Medium
Africa,egypt,Tima,375591.64010482497,Small
Africa,egypt,Tod,301446.791716827,Small
Africa,egypt,Tukh,308610.67245168,Small
Africa,egypt,Tutun,59506.833921201,Small
Africa,egypt,Zayyan,139097.14904316998,Small
Africa,egypt,الغنايم,92147.68659470399,Small
Latin America and the Caribbean,guatemala,Aguacatán,44530.273696859,Small
Latin America and the Caribbean,guatemala,Chimaltenango,171999.62984715,Small
Latin America and the Caribbean,guatemala,Chiquimula,63654.511188549004,Small
Latin America and the Caribbean,guatemala,Ciudad Vieja [Antigua Guatemala],60528.42521323101,Small
Latin America and the Caribbean,guatemala,Coatepeque,94036.86105117999,Small
Latin America and the Caribbean,guatemala,Cobán,216882.487835541,Small
Latin America and the Caribbean,guatemala,El Estor,51990.665843769,Small
Latin America and the Caribbean,guatemala,Escuintla,87580.385039723,Small
Latin America and the Caribbean,guatemala,Flores,141759.47546021699,Small
Latin America and the Caribbean,guatemala,Fray Bartolomé de las Casas,35041.438549587,Small
Latin America and the Caribbean,guatemala,Guatemala City,2717787.348455546,Large
Latin America and the Caribbean,guatemala,Huehuetenango,69285.038570217,Small
Latin America and the Caribbean,guatemala,Jalapa,86501.99094295398,Small
Latin America and the Caribbean,guatemala,Jutiapa,56513.549732338,Small
Latin America and the Caribbean,guatemala,La Leyenda,58102.405585207,Small
