Region,Country,City,CitySizeClass,TotalPop,DeprivedPop,PctDeprived
Asia,philippines,Nasugbu,Small,63060.815015178,4450.806188705001,7.0579585557746825
Asia,philippines,Olongapo,Small,180716.153509089,28360.223115421002,15.693241896051447
Asia,philippines,Orani,Small,92642.39862414401,14340.734053599,15.479666185868366
Asia,philippines,Ormoc,Small,86412.94814199701,1569.12969444,1.8158502032143924
Asia,philippines,Ozamiz,Small,138219.47372492298,7689.457565667999,5.563223009350439
Asia,philippines,Pagadian,Small,159178.27720518602,51151.147715931,32.13450265578355
Asia,philippines,Polomolok,Small,52050.625399610006,5891.4261736690005,11.31864627646365
Asia,philippines,Puerto Princesa,Small,184075.476466707,3734.8141271370005,2.0289580115863513
Asia,philippines,Quezon City [Manila],Megacity,24848550.025186233,9707722.780365154,39.0675623749696
Asia,philippines,Roxas City,Small,115816.23735399397,1065.273201708,0.9197960718167499
Asia,philippines,San Carlos,Small,71628.014587132,1047.6350066,1.4626051170601733
